Customer ID,Quarter,Customer Status,Churn Label,Churn Value,Churn Category,Churn Reason
0897-FEGMU,Q3,Churned,Yes,1,Dissatisfaction,Network reliability
7663-RGWBC,Q3,Churned,Yes,1,Other,Don't know
1120-BMWUB,Q3,Churned,Yes,1,Other,Don't know
9124-LHCJQ,Q3,Churned,Yes,1,Price,Price too high
2235-ZGKPT,Q3,Churned,Yes,1,Dissatisfaction,Product dissatisfaction
3891-PUQOD,Q3,Churned,Yes,1,Dissatisfaction,Service dissatisfaction
0689-NKYLF,Q3,Churned,Yes,1,Attitude,Attitude of support person
3658-KIBGF,Q3,Churned,Yes,1,Dissatisfaction,Network reliability
5519-YLDGW,Q3,Churned,Yes,1,Dissatisfaction,Limited range of services
4946-EDSEW,Q3,Churned,Yes,1,Attitude,Attitude of support person
8185-UPYBR,Q3,Churned,Yes,1,Dissatisfaction,Product dissatisfaction
4585-HETAI,Q3,Churned,Yes,1,Dissatisfaction,Service dissatisfaction
7526-BEZQB,Q3,Churned,Yes,1,Attitude,Attitude of support person
4951-UKAAQ,Q3,Churned,Yes,1,Dissatisfaction,Network reliability
2108-YKQTY,Q3,Churned,Yes,1,Other,Don't know
4918-QLLIW,Q3,Churned,Yes,1,Other,Don't know
1625-JAIIY,Q3,Churned,Yes,1,Dissatisfaction,Product dissatisfaction
2947-DOMLJ,Q3,Churned,Yes,1,Dissatisfaction,Service dissatisfaction
4112-LUEIZ,Q3,Churned,Yes,1,Attitude,Attitude of support person
4510-HIMLV,Q3,Churned,Yes,1,Dissatisfaction,Network reliability
2430-USGXP,Q3,Churned,Yes,1,Price,Lack of affordable download/upload speed
5955-ERIHD,Q3,Churned,Yes,1,Price,Long distance charges
5949-EBSQK,Q3,Churned,Yes,1,Price,Price too high
7274-RTAPZ,Q3,Churned,Yes,1,Dissatisfaction,Product dissatisfaction
0311-UNPFF,Q3,Churned,Yes,1,Dissatisfaction,Service dissatisfaction
3834-XUIFC,Q3,Churned,Yes,1,Attitude,Attitude of support person
7599-FKVXZ,Q3,Churned,Yes,1,Other,Don't know
8229-TNIQA,Q3,Churned,Yes,1,Other,Don't know
6221-AVQYL,Q3,Churned,Yes,1,Price,Price too high
7743-EXURX,Q3,Churned,Yes,1,Dissatisfaction,Product dissatisfaction
5569-KGJHX,Q3,Churned,Yes,1,Dissatisfaction,Service dissatisfaction
7730-IUTDZ,Q3,Churned,Yes,1,Dissatisfaction,Network reliability
0426-TIRNE,Q3,Churned,Yes,1,Dissatisfaction,Limited range of services
7587-RZNME,Q3,Churned,Yes,1,Price,Lack of affordable download/upload speed
0748-RDGGM,Q3,Churned,Yes,1,Price,Long distance charges
3746-EUBYR,Q3,Churned,Yes,1,Competitor,Competitor made better offer
2332-EFBJY,Q3,Churned,Yes,1,Price,Long distance charges
9474-PHLYD,Q3,Churned,Yes,1,Dissatisfaction,Network reliability
2165-VOEGB,Q3,Churned,Yes,1,Other,Don't know
2219-MVUSO,Q3,Churned,Yes,1,Other,Don't know
8914-RBTSB,Q3,Churned,Yes,1,Other,Don't know
0963-ZBDRN,Q3,Churned,Yes,1,Attitude,Attitude of support person
7594-RQHXR,Q3,Churned,Yes,1,Other,Deceased
6331-EWIEB,Q3,Churned,Yes,1,Other,Moved
5998-VVEJY,Q3,Churned,Yes,1,Other,Moved
4317-VTEOA,Q3,Churned,Yes,1,Competitor,Competitor had better devices
1670-SVOWZ,Q3,Churned,Yes,1,Competitor,Competitor had better devices
7541-YLXCL,Q3,Churned,Yes,1,Other,Don't know
0260-ZDLGK,Q3,Churned,Yes,1,Competitor,Competitor made better offer
8722-NGNBH,Q3,Churned,Yes,1,Competitor,Competitor had better devices
0133-BMFZO,Q3,Churned,Yes,1,Competitor,Competitor offered higher download speeds
6128-CZOMY,Q3,Churned,Yes,1,Competitor,Competitor offered higher download speeds
9540-JYROE,Q3,Churned,Yes,1,Competitor,Competitor offered higher download speeds
3656-TKRVZ,Q3,Churned,Yes,1,Competitor,Competitor offered more data
1501-SGHBW,Q3,Churned,Yes,1,Competitor,Competitor made better offer
3208-YPIOE,Q3,Churned,Yes,1,Competitor,Competitor made better offer
2612-RANWT,Q3,Churned,Yes,1,Price,Price too high
2933-FILNV,Q3,Churned,Yes,1,Dissatisfaction,Lack of self-service on Website
9986-BONCE,Q3,Churned,Yes,1,Competitor,Competitor made better offer
4083-EUGRJ,Q3,Churned,Yes,1,Attitude,Attitude of support person
6410-LEFEN,Q3,Churned,Yes,1,Dissatisfaction,Product dissatisfaction
3194-ORPIK,Q3,Churned,Yes,1,Competitor,Competitor had better devices
8816-VXNZD,Q3,Churned,Yes,1,Dissatisfaction,Lack of self-service on Website
9378-FXTIZ,Q3,Churned,Yes,1,Dissatisfaction,Network reliability
1723-HKXJQ,Q3,Churned,Yes,1,Other,Don't know
7825-GKXMW,Q3,Churned,Yes,1,Competitor,Competitor made better offer
1240-KNSEZ,Q3,Churned,Yes,1,Price,Long distance charges
0836-SEYLU,Q3,Churned,Yes,1,Competitor,Competitor had better devices
3716-BDVDB,Q3,Churned,Yes,1,Competitor,Competitor made better offer
5899-MQZZL,Q3,Churned,Yes,1,Competitor,Competitor offered higher download speeds
6849-OYAMU,Q3,Churned,Yes,1,Competitor,Competitor offered more data
6038-GCYEC,Q3,Churned,Yes,1,Competitor,Competitor had better devices
1150-WFARN,Q3,Churned,Yes,1,Competitor,Competitor had better devices
3144-AUDBS,Q3,Churned,Yes,1,Competitor,Competitor had better devices
5616-PRTNT,Q3,Churned,Yes,1,Attitude,Attitude of support person
6688-UZPWD,Q3,Churned,Yes,1,Competitor,Competitor offered more data
2839-RFSQE,Q3,Churned,Yes,1,Attitude,Attitude of support person
0968-GSIKN,Q3,Churned,Yes,1,Competitor,Competitor made better offer
1965-DDBWU,Q3,Churned,Yes,1,Competitor,Competitor made better offer
9057-SIHCH,Q3,Churned,Yes,1,Price,Price too high
6771-XWBDM,Q3,Churned,Yes,1,Dissatisfaction,Product dissatisfaction
8601-QACRS,Q3,Churned,Yes,1,Competitor,Competitor made better offer
2391-SOORI,Q3,Churned,Yes,1,Dissatisfaction,Lack of self-service on Website
2645-QTLMB,Q3,Churned,Yes,1,Dissatisfaction,Network reliability
4806-HIPDW,Q3,Churned,Yes,1,Dissatisfaction,Limited range of services
8443-ZRDBZ,Q3,Churned,Yes,1,Price,Long distance charges
9136-ALYBR,Q3,Churned,Yes,1,Price,Extra data charges
7479-NITWS,Q3,Churned,Yes,1,Price,Price too high
2959-MJHIC,Q3,Churned,Yes,1,Dissatisfaction,Product dissatisfaction
5960-WPXQM,Q3,Churned,Yes,1,Competitor,Competitor made better offer
0684-AOSIH,Q3,Churned,Yes,1,Dissatisfaction,Network reliability
8260-NGFNY,Q3,Churned,Yes,1,Other,Don't know
1725-IQNIY,Q3,Churned,Yes,1,Competitor,Competitor had better devices
6598-RFFVI,Q3,Churned,Yes,1,Price,Long distance charges
8614-VGMMV,Q3,Churned,Yes,1,Competitor,Competitor had better devices
2930-UOTMB,Q3,Churned,Yes,1,Competitor,Competitor offered higher download speeds
2533-QVMSK,Q3,Churned,Yes,1,Competitor,Competitor offered more data
8625-AZYZY,Q3,Churned,Yes,1,Competitor,Competitor made better offer
9306-CPCBC,Q3,Churned,Yes,1,Competitor,Competitor made better offer
2656-TABEH,Q3,Churned,Yes,1,Dissatisfaction,Service dissatisfaction
2325-ZUSFD,Q3,Churned,Yes,1,Dissatisfaction,Network reliability
3932-CMDTD,Q3,Churned,Yes,1,Dissatisfaction,Limited range of services
3594-UVONA,Q3,Churned,Yes,1,Price,Extra data charges
0004-TLHLJ,Q3,Churned,Yes,1,Competitor,Competitor had better devices
5089-IFSDP,Q3,Churned,Yes,1,Dissatisfaction,Product dissatisfaction
4817-VYYWS,Q3,Churned,Yes,1,Dissatisfaction,Service dissatisfaction
1396-QWFBJ,Q3,Churned,Yes,1,Dissatisfaction,Lack of self-service on Website
5299-SJCZT,Q3,Churned,Yes,1,Dissatisfaction,Network reliability
2898-LSJGD,Q3,Churned,Yes,1,Attitude,Attitude of service provider
7359-PTSXY,Q3,Churned,Yes,1,Attitude,Attitude of support person
4503-BDXBD,Q3,Churned,Yes,1,Attitude,Attitude of support person
6086-ESGRL,Q3,Churned,Yes,1,Attitude,Attitude of support person
3886-CERTZ,Q3,Churned,Yes,1,Competitor,Competitor had better devices
5759-RCVCB,Q3,Churned,Yes,1,Competitor,Competitor had better devices
6372-RFVNS,Q3,Churned,Yes,1,Attitude,Attitude of service provider
8938-UMKPI,Q3,Churned,Yes,1,Competitor,Competitor had better devices
0991-BRRFB,Q3,Churned,Yes,1,Other,Deceased
6319-IEJWJ,Q3,Churned,Yes,1,Other,Moved
9025-AOMKI,Q3,Churned,Yes,1,Other,Moved
5275-SQEIZ,Q3,Churned,Yes,1,Competitor,Competitor had better devices
7716-YTYHG,Q3,Churned,Yes,1,Competitor,Competitor offered higher download speeds
4390-KYULV,Q3,Churned,Yes,1,Attitude,Attitude of support person
8945-GRKHX,Q3,Churned,Yes,1,Competitor,Competitor had better devices
6959-UWKHF,Q3,Churned,Yes,1,Competitor,Competitor had better devices
3815-SLMEF,Q3,Churned,Yes,1,Competitor,Competitor offered higher download speeds
5154-VEKBL,Q3,Churned,Yes,1,Competitor,Competitor offered higher download speeds
4587-VVTOX,Q3,Churned,Yes,1,Competitor,Competitor offered more data
4652-NNHNY,Q3,Churned,Yes,1,Other,Don't know
8515-OCTJS,Q3,Churned,Yes,1,Competitor,Competitor made better offer
5261-QSHQM,Q3,Churned,Yes,1,Competitor,Competitor made better offer
8868-WOZGU,Q3,Churned,Yes,1,Dissatisfaction,Service dissatisfaction
1334-FJSVR,Q3,Churned,Yes,1,Dissatisfaction,Lack of self-service on Website
7625-XCQRH,Q3,Churned,Yes,1,Dissatisfaction,Network reliability
1731-TVIUK,Q3,Churned,Yes,1,Competitor,Competitor made better offer
0618-XWMSS,Q3,Churned,Yes,1,Price,Long distance charges
2565-JSLRY,Q3,Churned,Yes,1,Price,Price too high
6689-KXGBO,Q3,Churned,Yes,1,Dissatisfaction,Product dissatisfaction
6615-NGGZJ,Q3,Churned,Yes,1,Dissatisfaction,Service dissatisfaction
4255-DDUOU,Q3,Churned,Yes,1,Price,Long distance charges
2984-MIIZL,Q3,Churned,Yes,1,Dissatisfaction,Network reliability
5590-YRFJT,Q3,Churned,Yes,1,Other,Don't know
3677-TNKIO,Q3,Churned,Yes,1,Other,Don't know
3329-WDIOK,Q3,Churned,Yes,1,Dissatisfaction,Poor expertise of online support
2873-ZLIWT,Q3,Churned,Yes,1,Competitor,Competitor made better offer
3415-TAILE,Q3,Churned,Yes,1,Competitor,Competitor had better devices
1915-IOFGU,Q3,Churned,Yes,1,Competitor,Competitor offered higher download speeds
3045-XETSH,Q3,Churned,Yes,1,Competitor,Competitor offered more data
7239-HZZCX,Q3,Churned,Yes,1,Competitor,Competitor made better offer
7683-CBDKJ,Q3,Churned,Yes,1,Competitor,Competitor had better devices
0628-CNQRM,Q3,Churned,Yes,1,Other,Don't know
7665-TOALD,Q3,Churned,Yes,1,Competitor,Competitor made better offer
0112-QWPNC,Q3,Churned,Yes,1,Competitor,Competitor offered higher download speeds
2777-PHDEI,Q3,Churned,Yes,1,Competitor,Competitor offered more data
1196-AMORA,Q3,Churned,Yes,1,Competitor,Competitor offered more data
4282-YMKNA,Q3,Churned,Yes,1,Competitor,Competitor made better offer
5356-RHIPP,Q3,Churned,Yes,1,Competitor,Competitor made better offer
0746-JTRFU,Q3,Churned,Yes,1,Dissatisfaction,Product dissatisfaction
4628-CTTLA,Q3,Churned,Yes,1,Dissatisfaction,Lack of self-service on Website
2876-VBBBL,Q3,Churned,Yes,1,Attitude,Attitude of support person
6834-NXDCA,Q3,Churned,Yes,1,Dissatisfaction,Limited range of services
5597-GLBUC,Q3,Churned,Yes,1,Price,Lack of affordable download/upload speed
2748-MYRVK,Q3,Churned,Yes,1,Price,Long distance charges
4822-YCXMX,Q3,Churned,Yes,1,Price,Extra data charges
9821-POOTN,Q3,Churned,Yes,1,Price,Price too high
6559-ILWKJ,Q3,Churned,Yes,1,Dissatisfaction,Product dissatisfaction
4229-CZMLL,Q3,Churned,Yes,1,Dissatisfaction,Service dissatisfaction
3663-MITLP,Q3,Churned,Yes,1,Dissatisfaction,Lack of self-service on Website
9025-ZRPVR,Q3,Churned,Yes,1,Attitude,Attitude of support person
3285-UCQVC,Q3,Churned,Yes,1,Other,Don't know
3737-GCSPV,Q3,Churned,Yes,1,Competitor,Competitor had better devices
4088-YLDSU,Q3,Churned,Yes,1,Competitor,Competitor had better devices
5797-APWZC,Q3,Churned,Yes,1,Competitor,Competitor offered higher download speeds
3683-QKIUE,Q3,Churned,Yes,1,Competitor,Competitor offered higher download speeds
4228-ZGYUW,Q3,Churned,Yes,1,Competitor,Competitor offered more data
3519-ZKXGG,Q3,Churned,Yes,1,Competitor,Competitor offered more data
6416-TVAIH,Q3,Churned,Yes,1,Competitor,Competitor offered more data
5108-ADXWO,Q3,Churned,Yes,1,Competitor,Competitor made better offer
3066-RRJIO,Q3,Churned,Yes,1,Competitor,Competitor made better offer
6715-OFDBP,Q3,Churned,Yes,1,Price,Price too high
1567-DSCIC,Q3,Churned,Yes,1,Dissatisfaction,Product dissatisfaction
2150-UWTFY,Q3,Churned,Yes,1,Dissatisfaction,Service dissatisfaction
2683-BPJSO,Q3,Churned,Yes,1,Dissatisfaction,Lack of self-service on Website
2157-MXBJS,Q3,Churned,Yes,1,Dissatisfaction,Network reliability
1087-UDSIH,Q3,Churned,Yes,1,Attitude,Attitude of support person
5445-PZWGX,Q3,Churned,Yes,1,Price,Price too high
9170-CCKOU,Q3,Churned,Yes,1,Dissatisfaction,Product dissatisfaction
1043-YCUTE,Q3,Churned,Yes,1,Dissatisfaction,Service dissatisfaction
3814-MLAXC,Q3,Churned,Yes,1,Dissatisfaction,Lack of self-service on Website
1226-UDFZR,Q3,Churned,Yes,1,Dissatisfaction,Network reliability
5442-UTCVD,Q3,Churned,Yes,1,Attitude,Attitude of service provider
7734-DBOAI,Q3,Churned,Yes,1,Attitude,Attitude of support person
2114-MGINA,Q3,Churned,Yes,1,Attitude,Attitude of support person
4489-SNOJF,Q3,Churned,Yes,1,Other,Don't know
2187-LZGPL,Q3,Churned,Yes,1,Attitude,Attitude of service provider
9019-QVLZD,Q3,Churned,Yes,1,Competitor,Competitor made better offer
3707-LRWZD,Q3,Churned,Yes,1,Other,Moved
1455-ESIQH,Q3,Churned,Yes,1,Other,Moved
2979-SXESE,Q3,Churned,Yes,1,Other,Moved
4013-TLDHQ,Q3,Churned,Yes,1,Competitor,Competitor had better devices
6121-VZNQB,Q3,Churned,Yes,1,Competitor,Competitor made better offer
6996-KNSML,Q3,Churned,Yes,1,Competitor,Competitor had better devices
2592-SEIFQ,Q3,Churned,Yes,1,Competitor,Competitor offered higher download speeds
8642-GVWRF,Q3,Churned,Yes,1,Competitor,Competitor had better devices
3400-ESFUW,Q3,Churned,Yes,1,Competitor,Competitor offered more data
2057-ZBLPD,Q3,Churned,Yes,1,Competitor,Competitor offered more data
5502-RLUYV,Q3,Churned,Yes,1,Competitor,Competitor made better offer
9039-RBEEE,Q3,Churned,Yes,1,Price,Price too high
8417-FMLZI,Q3,Churned,Yes,1,Dissatisfaction,Product dissatisfaction
0515-YPMCW,Q3,Churned,Yes,1,Competitor,Competitor had better devices
0378-XSZPU,Q3,Churned,Yes,1,Dissatisfaction,Network reliability
4729-XKASR,Q3,Churned,Yes,1,Competitor,Competitor had better devices
5449-FIBXJ,Q3,Churned,Yes,1,Price,Lack of affordable download/upload speed
9837-BMCLM,Q3,Churned,Yes,1,Price,Long distance charges
0137-UDEUO,Q3,Churned,Yes,1,Price,Long distance charges
4925-LMHOK,Q3,Churned,Yes,1,Dissatisfaction,Service dissatisfaction
1455-UGQVH,Q3,Churned,Yes,1,Dissatisfaction,Lack of self-service on Website
8280-MQRQN,Q3,Churned,Yes,1,Dissatisfaction,Network reliability
2037-SGXHH,Q3,Churned,Yes,1,Other,Don't know
3178-FESZO,Q3,Churned,Yes,1,Other,Don't know
6087-MVHJH,Q3,Churned,Yes,1,Other,Don't know
4603-JANFB,Q3,Churned,Yes,1,Competitor,Competitor had better devices
3018-TFTSU,Q3,Churned,Yes,1,Dissatisfaction,Poor expertise of phone support
4806-KEXQR,Q3,Churned,Yes,1,Competitor,Competitor had better devices
7083-YNSKY,Q3,Churned,Yes,1,Attitude,Attitude of support person
7434-SHXLS,Q3,Churned,Yes,1,Competitor,Competitor made better offer
7908-QCBCA,Q3,Churned,Yes,1,Competitor,Competitor had better devices
6711-FLDFB,Q3,Churned,Yes,1,Competitor,Competitor had better devices
4702-IOQDC,Q3,Churned,Yes,1,Competitor,Competitor offered higher download speeds
6178-KFNHS,Q3,Churned,Yes,1,Competitor,Competitor offered higher download speeds
1264-BYWMS,Q3,Churned,Yes,1,Competitor,Competitor offered more data
9658-WYUFB,Q3,Churned,Yes,1,Competitor,Competitor offered more data
2013-SGDXK,Q3,Churned,Yes,1,Competitor,Competitor offered more data
3506-LCJDC,Q3,Churned,Yes,1,Price,Long distance charges
3934-HXCFZ,Q3,Churned,Yes,1,Dissatisfaction,Service dissatisfaction
7666-WKRON,Q3,Churned,Yes,1,Dissatisfaction,Lack of self-service on Website
4910-AQFFX,Q3,Churned,Yes,1,Dissatisfaction,Network reliability
2154-KVJFF,Q3,Churned,Yes,1,Dissatisfaction,Limited range of services
9647-ERGBE,Q3,Churned,Yes,1,Competitor,Competitor had better devices
3428-XZMAZ,Q3,Churned,Yes,1,Price,Long distance charges
0378-TOVMS,Q3,Churned,Yes,1,Competitor,Competitor had better devices
4355-HBJHH,Q3,Churned,Yes,1,Price,Price too high
0318-QUUOB,Q3,Churned,Yes,1,Competitor,Competitor had better devices
5520-FVEWJ,Q3,Churned,Yes,1,Competitor,Competitor had better devices
5572-ZDXHY,Q3,Churned,Yes,1,Competitor,Competitor had better devices
3750-CKVKH,Q3,Churned,Yes,1,Other,Don't know
4547-KQRTM,Q3,Churned,Yes,1,Competitor,Competitor offered higher download speeds
4877-EVATK,Q3,Churned,Yes,1,Attitude,Attitude of service provider
7639-SUPCW,Q3,Churned,Yes,1,Competitor,Competitor made better offer
4658-HCOHW,Q3,Churned,Yes,1,Competitor,Competitor had better devices
3440-JPSCL,Q3,Churned,Yes,1,Competitor,Competitor offered higher download speeds
2889-FPWRM,Q3,Churned,Yes,1,Competitor,Competitor offered higher download speeds
4290-BSXUX,Q3,Churned,Yes,1,Competitor,Competitor offered more data
0325-XBFAC,Q3,Churned,Yes,1,Competitor,Competitor offered more data
2462-XIIJB,Q3,Churned,Yes,1,Competitor,Competitor offered more data
4760-XOHVN,Q3,Churned,Yes,1,Competitor,Competitor made better offer
7817-BOQPW,Q3,Churned,Yes,1,Competitor,Competitor made better offer
1853-UDXBW,Q3,Churned,Yes,1,Price,Price too high
5458-CQJTA,Q3,Churned,Yes,1,Dissatisfaction,Product dissatisfaction
5219-YIPTK,Q3,Churned,Yes,1,Dissatisfaction,Service dissatisfaction
3540-RZJYU,Q3,Churned,Yes,1,Dissatisfaction,Lack of self-service on Website
2091-MJTFX,Q3,Churned,Yes,1,Dissatisfaction,Network reliability
0883-EIBTI,Q3,Churned,Yes,1,Dissatisfaction,Limited range of services
7571-YXDAD,Q3,Churned,Yes,1,Price,Long distance charges
3393-FMZPV,Q3,Churned,Yes,1,Price,Extra data charges
7486-KSRVI,Q3,Churned,Yes,1,Dissatisfaction,Product dissatisfaction
8443-WVPSS,Q3,Churned,Yes,1,Dissatisfaction,Service dissatisfaction
3006-XIMLN,Q3,Churned,Yes,1,Dissatisfaction,Lack of self-service on Website
6305-YLBMM,Q3,Churned,Yes,1,Attitude,Attitude of service provider
3647-GMGDH,Q3,Churned,Yes,1,Attitude,Attitude of support person
6595-COKXZ,Q3,Churned,Yes,1,Attitude,Attitude of service provider
0362-ZBZWJ,Q3,Churned,Yes,1,Attitude,Attitude of service provider
4211-MMAZN,Q3,Churned,Yes,1,Attitude,Attitude of support person
4274-OWWYO,Q3,Churned,Yes,1,Other,Deceased
1541-ETJZO,Q3,Churned,Yes,1,Other,Moved
4106-HADHQ,Q3,Churned,Yes,1,Other,Moved
2369-UAPKZ,Q3,Churned,Yes,1,Other,Moved
0637-KVDLV,Q3,Churned,Yes,1,Other,Don't know
6633-MPWBS,Q3,Churned,Yes,1,Competitor,Competitor offered more data
8785-EPNCG,Q3,Churned,Yes,1,Competitor,Competitor made better offer
5729-KLZAR,Q3,Churned,Yes,1,Competitor,Competitor had better devices
1582-RAFML,Q3,Churned,Yes,1,Competitor,Competitor had better devices
8740-CRYFY,Q3,Churned,Yes,1,Competitor,Competitor offered higher download speeds
2962-XPMCQ,Q3,Churned,Yes,1,Competitor,Competitor offered higher download speeds
1678-FYZOW,Q3,Churned,Yes,1,Competitor,Competitor offered higher download speeds
8627-EHGIP,Q3,Churned,Yes,1,Competitor,Competitor offered more data
5480-TBGPH,Q3,Churned,Yes,1,Competitor,Competitor offered more data
8854-CCVSQ,Q3,Churned,Yes,1,Competitor,Competitor offered more data
0511-JTEOY,Q3,Churned,Yes,1,Competitor,Competitor made better offer
6532-YLWSI,Q3,Churned,Yes,1,Price,Price too high
5175-AOBHI,Q3,Churned,Yes,1,Dissatisfaction,Lack of self-service on Website
5174-RNGBH,Q3,Churned,Yes,1,Dissatisfaction,Network reliability
7270-BDIOA,Q3,Churned,Yes,1,Dissatisfaction,Limited range of services
9565-JSNFM,Q3,Churned,Yes,1,Price,Lack of affordable download/upload speed
0607-DAAHE,Q3,Churned,Yes,1,Price,Long distance charges
9732-KPKBW,Q3,Churned,Yes,1,Price,Extra data charges
9560-ARGQJ,Q3,Churned,Yes,1,Dissatisfaction,Product dissatisfaction
5134-IKDAY,Q3,Churned,Yes,1,Dissatisfaction,Service dissatisfaction
5380-AFSSK,Q3,Churned,Yes,1,Other,Don't know
8714-EUHJO,Q3,Churned,Yes,1,Dissatisfaction,Poor expertise of online support
3721-CNEYS,Q3,Churned,Yes,1,Dissatisfaction,Poor expertise of phone support
2568-OIADY,Q3,Churned,Yes,1,Competitor,Competitor made better offer
1193-RTSLK,Q3,Churned,Yes,1,Competitor,Competitor offered higher download speeds
5923-GXUOC,Q3,Churned,Yes,1,Competitor,Competitor made better offer
4432-ADRLB,Q3,Churned,Yes,1,Competitor,Competitor made better offer
8993-PHFWD,Q3,Churned,Yes,1,Competitor,Competitor had better devices
1565-RHDJD,Q3,Churned,Yes,1,Competitor,Competitor offered higher download speeds
3765-JXVKY,Q3,Churned,Yes,1,Competitor,Competitor offered more data
7330-WZLNC,Q3,Churned,Yes,1,Competitor,Competitor offered more data
