Customer ID,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents
2225-ZRGSG,Female,38,No,No,Yes,No,0
5271-YNWVR,Male,48,No,No,Yes,No,0
6330-JKLPC,Male,42,No,No,Yes,No,0
4667-OHGKG,Male,61,No,No,No,No,0
1660-HSOOQ,Male,60,No,No,No,No,0
7253-UVNDW,Female,52,No,No,No,No,0
7228-OMTPN,Male,32,No,No,No,No,0
2344-JMOGN,Male,54,No,No,Yes,No,0
3799-ISUZQ,Male,49,No,No,Yes,No,0
1794-HBQTJ,Female,22,Yes,No,No,No,0
4818-DRBQT,Male,29,Yes,No,Yes,No,0
1320-HTRDR,Female,30,No,No,No,No,0
1493-AMTIE,Male,28,Yes,No,No,No,0
6424-ELEYH,Female,39,No,No,Yes,No,0
4391-RESHN,Male,49,No,No,No,No,0
6821-BUXUX,Female,28,Yes,No,No,No,0
9801-GDWGV,Female,52,No,No,No,No,0
2320-JRSDE,Female,33,No,No,Yes,Yes,1
0601-WZHJF,Male,53,No,No,Yes,No,0
5143-WMWOG,Male,62,No,No,No,No,0
5393-RXQSZ,Male,40,No,No,No,No,0
0231-LXVAP,Male,23,Yes,No,No,No,0
9444-JTXHZ,Male,53,No,No,Yes,No,0
5510-BOIUJ,Male,35,No,No,No,Yes,7
4471-KXAUH,Female,58,No,No,Yes,No,0
7638-QVMVY,Female,63,No,No,No,No,0
3244-DCJWY,Female,27,Yes,No,No,No,0
7812-FZHPE,Female,31,No,No,Yes,Yes,2
4797-AXPXK,Female,64,No,No,No,Yes,2
5229-PRWKT,Male,47,No,No,No,No,0
5057-LCOUI,Female,35,No,No,No,No,0
0156-FVPTA,Male,48,No,No,Yes,No,0
1984-FCOWB,Female,21,Yes,No,Yes,No,0
0654-HMSHN,Male,45,No,No,Yes,No,0
5196-SGOAK,Female,39,No,No,No,No,0
6108-OQZDQ,Female,21,Yes,No,Yes,No,0
0363-QJVFX,Male,22,Yes,No,No,No,0
9840-DVNDC,Male,45,No,No,No,No,0
8042-JVNFH,Male,23,Yes,No,No,No,0
3374-LXDEV,Female,42,No,No,No,No,0
5049-GLYVG,Male,56,No,No,No,No,0
5883-GTGVD,Male,54,No,No,No,No,0
4817-QRJSX,Female,46,No,No,No,No,0
9985-MWVIX,Female,53,No,No,No,No,0
2237-ZFSMY,Female,29,Yes,No,No,No,0
6711-VTNRE,Female,42,No,No,No,No,0
4548-SDBKE,Female,26,Yes,No,No,No,0
8066-POXGX,Female,28,Yes,No,No,No,0
4143-OOBWZ,Male,33,No,No,Yes,No,0
7854-EKTJL,Female,31,No,No,No,Yes,5
9102-IAYHT,Female,29,Yes,No,Yes,No,0
3422-LYEPQ,Male,57,No,No,Yes,No,0
4361-JEIVL,Male,29,Yes,No,No,Yes,3
9507-EXLTT,Female,30,No,No,Yes,No,0
9846-GKXAS,Female,53,No,No,No,No,0
6017-PPLPX,Male,47,No,No,Yes,No,0
4581-SSPWD,Female,63,No,No,No,No,0
0378-NHQXU,Female,31,No,No,Yes,No,0
4512-ZUIYL,Female,31,No,No,No,No,0
7969-AULMZ,Female,63,No,No,No,No,0
0568-ONFPC,Male,34,No,No,Yes,Yes,1
0733-VUNUW,Male,43,No,No,No,No,0
4550-EVXNY,Female,52,No,No,No,No,0
2968-SSGAA,Female,41,No,No,No,No,0
6777-TGHTM,Female,44,No,No,No,No,0
3538-WZPHD,Male,46,No,No,No,No,0
8610-WFCJF,Female,53,No,No,Yes,No,0
4905-JEFDW,Male,39,No,No,No,No,0
7881-INRLC,Male,34,No,No,No,No,0
0117-LFRMW,Male,52,No,No,Yes,Yes,1
6172-FECYY,Male,55,No,No,Yes,No,0
4786-UKSNZ,Male,45,No,No,No,No,0
4192-GORJT,Male,43,No,No,Yes,No,0
7240-ETPTR,Female,51,No,No,Yes,No,0
2202-CUYXZ,Male,25,Yes,No,No,No,0
5995-OIGLP,Male,42,No,No,No,No,0
6261-RCVNS,Female,22,Yes,No,No,No,0
7951-QKZPL,Female,21,Yes,No,Yes,No,0
3640-PHQXK,Female,54,No,No,No,No,0
8019-ENHXU,Male,50,No,No,Yes,No,0
9033-EOXWV,Female,57,No,No,No,No,0
1522-VVDMG,Male,25,Yes,No,Yes,No,0
9185-TQCVP,Male,27,Yes,No,Yes,No,0
8063-RJYNF,Male,27,Yes,No,No,No,0
0687-ZVTHB,Male,24,Yes,No,Yes,No,0
9661-ACXBS,Female,26,Yes,No,No,No,0
3727-RJMEO,Male,34,No,No,Yes,No,0
5685-IIXLY,Female,54,No,No,Yes,No,0
4250-ZBWLV,Male,24,Yes,No,No,No,0
5095-AESKG,Female,33,No,No,Yes,No,0
1871-MOWRM,Male,57,No,No,Yes,No,0
2027-OAQQC,Female,64,No,No,No,No,0
1555-DJEQW,Female,21,Yes,No,Yes,No,0
0519-XUZJU,Female,56,No,No,No,No,0
6338-AVWCY,Male,19,Yes,No,No,No,0
9445-SZLCH,Female,39,No,No,Yes,No,0
7568-PODML,Male,34,No,No,No,No,0
5349-IECLD,Male,61,No,No,No,No,0
3945-GFWQL,Female,33,No,No,No,Yes,1
3797-VTIDR,Male,55,No,No,Yes,No,0
9526-BIHHD,Male,30,No,No,No,No,0
4523-WXCEF,Female,21,Yes,No,Yes,No,0
8364-TRMMK,Female,51,No,No,No,No,0
3063-QFSZL,Female,37,No,No,No,No,0
9249-FXSCK,Female,20,Yes,No,No,No,0
5493-SDRDQ,Male,19,Yes,No,No,No,0
0871-URUWO,Male,36,No,No,Yes,No,0
0870-VEMYL,Female,34,No,No,No,No,0
3982-XWFZQ,Female,30,No,No,Yes,No,0
4009-ALQFH,Female,35,No,No,No,No,0
3627-FCRDW,Female,49,No,No,No,No,0
7562-GSUHK,Female,40,No,No,No,No,0
4903-UYAVB,Male,53,No,No,Yes,No,0
6776-TLWOI,Male,29,Yes,No,No,No,0
4077-CROMM,Female,51,No,No,Yes,No,0
2868-MZAGQ,Male,49,No,No,No,No,0
4847-QNOKA,Female,30,No,No,No,No,0
6379-RXJRQ,Male,42,No,No,Yes,No,0
8650-RHRKE,Male,27,Yes,No,No,No,0
0475-RIJEP,Male,47,No,No,No,No,0
1260-TTRXI,Male,64,No,No,No,No,0
4789-KWMXN,Male,42,No,No,Yes,No,0
2867-UIMSS,Male,24,Yes,No,No,No,0
8111-RKSPX,Male,20,Yes,No,No,No,0
1585-MQSSU,Male,36,No,No,No,No,0
8559-CIZFV,Male,34,No,No,Yes,No,0
7547-EKNFS,Male,37,No,No,Yes,No,0
4439-JMPMT,Female,38,No,No,Yes,No,0
2575-GFSOE,Female,25,Yes,No,Yes,No,0
2842-JTCCU,Male,27,Yes,No,No,No,0
9681-OXGVC,Female,54,No,No,No,No,0
7153-OANIO,Male,48,No,No,No,No,0
6521-YYTYI,Male,59,No,No,No,No,0
8878-HMWBV,Male,47,No,No,No,No,0
3751-KTZEL,Female,62,No,No,No,No,0
0328-GRPMV,Female,43,No,No,No,No,0
4195-SMMNX,Male,62,No,No,No,No,0
6956-SMUCM,Female,29,Yes,No,No,No,0
3223-WZWJM,Male,36,No,No,No,No,0
9053-JZFKV,Male,25,Yes,No,No,No,0
2530-ENDWQ,Female,55,No,No,Yes,No,0
6615-ZGEDR,Male,42,No,No,No,No,0
9250-WYPLL,Female,20,Yes,No,No,No,0
2754-XBHTB,Female,40,No,No,No,No,0
7055-VKGDA,Male,31,No,No,No,No,0
0754-UKWQP,Male,63,No,No,No,No,0
7493-TPUWZ,Male,64,No,No,No,No,0
1577-HKTFG,Female,42,No,No,Yes,No,0
8752-STIVR,Female,61,No,No,No,No,0
4558-FANTW,Female,30,No,No,Yes,No,0
7623-TRNQN,Male,34,No,No,No,Yes,1
9330-IJWIO,Female,54,No,No,No,No,0
1842-EZJMK,Male,28,Yes,No,Yes,No,0
8079-XRJRS,Male,39,No,No,Yes,No,0
8073-IJDCM,Female,44,No,No,No,No,0
2869-ADAWR,Female,41,No,No,No,No,0
9894-EZEWG,Female,31,No,No,No,No,0
7851-FLGGQ,Male,49,No,No,No,No,0
0637-UBJRP,Male,40,No,No,Yes,No,0
0940-OUQEC,Male,54,No,No,No,No,0
0702-PGIBZ,Male,28,Yes,No,No,No,0
1963-VAUKV,Female,31,No,No,No,No,0
3058-HJCUY,Male,36,No,No,Yes,No,0
3259-FDWOY,Male,60,No,No,Yes,No,0
0807-ZABDG,Female,43,No,No,No,Yes,2
5748-RNCJT,Male,58,No,No,No,No,0
7739-LAXOG,Female,51,No,No,Yes,No,0
6034-ZRYCV,Female,51,No,No,Yes,No,0
2079-FBMZK,Female,50,No,No,No,No,0
6608-QQLVK,Male,35,No,No,No,No,0
6302-JGYRJ,Male,37,No,No,No,No,0
3685-YLCMQ,Male,34,No,No,No,No,0
8761-NSOBC,Male,41,No,No,No,No,0
8413-VONUO,Male,34,No,No,No,No,0
9223-UCPVT,Female,49,No,No,No,No,0
4351-QLCSU,Female,47,No,No,No,No,0
5419-JPRRN,Male,32,No,No,No,No,0
2100-BDNSN,Female,39,No,No,Yes,No,0
0488-GSLFR,Female,41,No,No,No,No,0
9318-NKNFC,Male,53,No,No,No,No,0
9728-FTTVZ,Female,44,No,No,No,No,0
7254-IQWOZ,Male,30,No,No,No,No,0
0742-NXBGR,Female,64,No,No,No,No,0
6110-OHIHY,Male,33,No,No,No,No,0
5889-LFOLL,Female,27,Yes,No,No,No,0
5708-EVONK,Female,37,No,No,Yes,No,0
8708-XPXHZ,Female,25,Yes,No,Yes,No,0
7016-BPGEU,Female,53,No,No,No,No,0
6876-ADESB,Male,22,Yes,No,No,Yes,2
1963-SVUCV,Male,59,No,No,No,No,0
0220-EBGCE,Male,58,No,No,No,No,0
2754-VDLTR,Male,54,No,No,No,No,0
3190-XFANI,Male,42,No,No,No,No,0
7551-DACSP,Male,49,No,No,Yes,Yes,1
0520-FDVVT,Male,26,Yes,No,No,No,0
1444-VVSGW,Male,51,No,No,Yes,No,0
5712-PTIWW,Male,46,No,No,No,No,0
3315-TOTBP,Male,29,Yes,No,No,No,0
1518-VOWAV,Female,31,No,No,No,No,0
5909-ECHUI,Female,49,No,No,No,No,0
1309-BXVOQ,Male,27,Yes,No,Yes,No,0
2856-HYAPG,Female,62,No,No,No,No,0
4488-PSYCG,Male,24,Yes,No,No,No,0
6906-ANDWJ,Male,39,No,No,Yes,No,0
1031-IIDEO,Female,51,No,No,No,No,0
5832-XKAES,Male,56,No,No,No,No,0
4701-AHWMW,Male,30,No,No,Yes,No,0
9210-IAHGH,Female,57,No,No,No,No,0
0023-XUOPT,Female,26,Yes,No,Yes,No,0
4592-IWTJI,Female,46,No,No,Yes,Yes,2
6518-LGAOV,Female,60,No,No,Yes,No,0
7242-QZLXF,Male,20,Yes,No,No,Yes,3
4576-CSAJH,Male,22,Yes,No,No,No,0
1000-AJSLD,Male,25,Yes,No,No,No,0
1062-LHZOD,Male,49,No,No,Yes,No,0
9600-NAXZN,Male,39,No,No,No,No,0
6457-USBER,Male,34,No,No,No,No,0
4662-EKDPQ,Male,44,No,No,No,No,0
9259-PACGQ,Female,19,Yes,No,Yes,No,0
4415-IJZTP,Female,33,No,No,No,No,0
1465-VINDH,Female,31,No,No,Yes,No,0
2810-FTLEM,Female,21,Yes,No,No,No,0
1925-TIBLE,Female,62,No,No,Yes,No,0
1447-GIQMR,Male,54,No,No,Yes,No,0
0872-NXJYS,Female,40,No,No,No,No,0
9412-ARGBX,Female,47,No,No,No,No,0
2737-WFVYW,Female,28,Yes,No,No,No,0
9850-OWRHQ,Female,55,No,No,Yes,No,0
8676-TRMJS,Male,27,Yes,No,No,No,0
8182-PNAGI,Male,50,No,No,No,No,0
2180-DXNEG,Female,46,No,No,No,No,0
5515-AKOAJ,Female,38,No,No,No,No,0
8976-OQHGT,Female,38,No,No,Yes,Yes,3
5294-CDGWY,Male,51,No,No,Yes,No,0
5295-PCJOO,Male,44,No,No,No,Yes,2
9863-JZAIC,Male,60,No,No,No,No,0
7660-HDPJV,Female,51,No,No,No,No,0
7931-PXHFC,Male,46,No,No,No,No,0
4919-MOAVT,Male,53,No,No,No,No,0
3090-HAWSU,Male,44,No,No,No,No,0
9820-RMCQV,Female,43,No,No,No,No,0
7839-QRKXN,Female,62,No,No,No,No,0
5204-QZXPU,Male,50,No,No,No,No,0
4597-ELFTS,Male,57,No,No,No,No,0
8450-JOVAH,Male,62,No,No,Yes,Yes,3
1113-IUJYX,Female,59,No,No,Yes,No,0
7758-XKCBS,Male,56,No,No,No,No,0
8992-JQYUN,Male,40,No,No,Yes,No,0
0617-AQNWT,Female,61,No,No,Yes,No,0
2446-PLQVO,Male,32,No,No,No,No,0
8784-CGILN,Female,34,No,No,No,No,0
9451-LPGOO,Male,22,Yes,No,No,No,0
2025-JKFWI,Male,31,No,No,No,No,0
4078-SAYYN,Female,45,No,No,No,No,0
9940-HPQPG,Female,58,No,No,Yes,No,0
6618-RYATB,Female,56,No,No,No,No,0
9079-YEXQJ,Female,56,No,No,No,No,0
2685-SREOM,Female,36,No,No,Yes,No,0
0402-CQAJN,Female,22,Yes,No,No,No,0
6692-UDPJC,Female,61,No,No,Yes,Yes,1
0295-PPHDO,Male,56,No,No,No,No,0
1195-OIYEJ,Male,54,No,No,No,No,0
5906-CVLHP,Female,60,No,No,Yes,No,0
4501-EQDRN,Female,64,No,No,No,No,0
2990-HWIML,Female,58,No,No,No,No,0
7384-GHBPI,Male,61,No,No,Yes,No,0
7603-USHJS,Male,27,Yes,No,No,Yes,1
5876-HZVZM,Female,55,No,No,Yes,Yes,3
3085-QUOZK,Female,55,No,No,No,No,0
3926-CUQZX,Male,27,Yes,No,No,No,0
1041-RXHRA,Female,25,Yes,No,No,No,0
1750-CSKKM,Male,40,No,No,No,Yes,3
8267-ZNYVZ,Female,47,No,No,Yes,No,0
6457-GIRWB,Male,57,No,No,No,No,0
1450-SKCVI,Female,22,Yes,No,No,No,0
5570-PTWEH,Female,33,No,No,Yes,No,0
6502-MJQAE,Male,27,Yes,No,No,No,0
7693-LCKZL,Male,57,No,No,Yes,Yes,1
0032-PGELS,Female,37,No,No,Yes,Yes,1
6797-LNAQX,Male,34,No,No,Yes,No,0
6394-MFYNG,Female,20,Yes,No,No,No,0
8155-IBNHG,Female,55,No,No,Yes,No,0
4745-LSPLO,Male,22,Yes,No,No,No,0
8083-YTZES,Male,52,No,No,No,No,0
3976-BWUCK,Female,63,No,No,Yes,No,0
3585-ISXZP,Female,53,No,No,No,No,0
4174-LPGTI,Female,49,No,No,Yes,No,0
2108-XWMPY,Male,29,Yes,No,No,No,0
6304-IJFSQ,Male,63,No,No,No,No,0
0093-XWZFY,Male,51,No,No,No,No,0
7703-ZEKEF,Male,47,No,No,No,No,0
5482-NUPNA,Female,28,Yes,No,No,No,0
1122-JWTJW,Male,64,No,No,Yes,Yes,2
1699-HPSBG,Male,44,No,No,No,No,0
8775-CEBBJ,Female,40,No,No,No,No,0
0639-TSIQW,Female,28,Yes,No,No,No,0
7590-VHVEG,Female,36,No,No,Yes,No,0
5575-GNVDE,Male,46,No,No,No,No,0
7795-CFOCW,Male,53,No,No,No,No,0
1452-KIOVK,Male,42,No,No,No,Yes,3
6713-OKOMC,Female,42,No,No,No,No,0
6388-TABGU,Male,48,No,No,No,No,0
9763-GRSKD,Male,37,No,No,Yes,Yes,2
7469-LKBCI,Male,21,Yes,No,No,No,0
8091-TTVAX,Male,39,No,No,Yes,No,0
5129-JLPIS,Male,27,Yes,No,No,No,0
3655-SNQYZ,Female,48,No,No,Yes,No,0
8191-XWSZG,Female,57,No,No,No,No,0
9959-WOFKT,Male,61,No,No,No,No,0
4183-MYFRB,Female,30,No,No,No,No,0
1680-VDCWW,Male,45,No,No,Yes,No,0
3638-WEABW,Female,25,Yes,No,Yes,No,0
6322-HRPFA,Male,42,No,No,Yes,Yes,2
6865-JZNKO,Female,25,Yes,No,No,No,0
5248-YGIJN,Male,36,No,No,Yes,No,0
6827-IEAUQ,Female,46,No,No,Yes,No,0
7310-EGVHZ,Male,35,No,No,No,No,0
6234-RAAPL,Female,60,No,No,Yes,No,0
6572-ADKRS,Female,19,Yes,No,No,No,0
9489-DEDVP,Female,52,No,No,Yes,No,0
9867-JCZSP,Female,28,Yes,No,Yes,No,0
4671-VJLCL,Female,36,No,No,No,No,0
4080-IIARD,Female,42,No,No,Yes,No,0
3714-NTNFO,Female,49,No,No,No,No,0
5948-UJZLF,Male,22,Yes,No,No,No,0
7639-LIAYI,Male,23,Yes,No,No,No,0
2954-PIBKO,Female,64,No,No,Yes,No,0
8769-KKTPH,Female,44,No,No,Yes,No,0
3957-SQXML,Female,61,No,No,Yes,No,0
5954-BDFSG,Female,40,No,No,No,No,0
0434-CSFON,Female,34,No,No,Yes,No,0
1215-FIGMP,Male,27,Yes,No,No,No,0
0526-SXDJP,Male,36,No,No,Yes,No,0
0557-ASKVU,Female,43,No,No,Yes,No,0
5122-CYFXA,Female,53,No,No,No,No,0
8627-ZYGSZ,Male,32,No,No,Yes,No,0
3410-YOQBQ,Female,61,No,No,No,No,0
3170-NMYVV,Female,37,No,No,Yes,No,0
7410-OIEDU,Male,29,Yes,No,No,No,0
2273-QCKXA,Male,39,No,No,No,No,0
0731-EBJQB,Female,24,Yes,No,Yes,No,0
8028-PNXHQ,Male,40,No,No,Yes,No,0
5630-AHZIL,Female,51,No,No,No,Yes,3
6416-JNVRK,Female,50,No,No,No,No,0
5590-ZSKRV,Female,62,No,No,Yes,Yes,1
3887-PBQAO,Female,48,No,No,Yes,No,0
8108-UXRQN,Female,23,Yes,No,Yes,Yes,1
9919-YLNNG,Female,38,No,No,No,No,0
0318-ZOPWS,Female,31,No,No,Yes,No,0
4445-ZJNMU,Male,30,No,No,No,No,0
4808-YNLEU,Female,51,No,No,Yes,No,0
1862-QRWPE,Female,24,Yes,No,Yes,No,0
2796-NNUFI,Female,56,No,No,Yes,No,0
3016-KSVCP,Male,47,No,No,Yes,No,0
4767-HZZHQ,Male,32,No,No,Yes,Yes,3
7233-PAHHL,Male,57,No,No,Yes,No,0
6067-NGCEU,Female,50,No,No,No,No,0
9848-JQJTX,Male,52,No,No,No,No,0
9803-FTJCG,Male,50,No,No,Yes,No,0
3212-KXOCR,Male,62,No,No,No,No,0
6380-ARCEH,Male,19,Yes,No,No,No,0
3679-XASPY,Female,38,No,No,Yes,Yes,2
7123-WQUHX,Male,34,No,No,No,No,0
6180-YBIQI,Male,35,No,No,No,No,0
6728-DKUCO,Female,25,Yes,No,Yes,No,0
9750-BOOHV,Female,60,No,No,No,No,0
8597-CWYHH,Male,50,No,No,No,No,0
2848-YXSMW,Male,38,No,No,Yes,No,0
4549-ZDQYY,Female,35,No,No,No,No,0
5712-AHQNN,Female,36,No,No,No,No,0
5256-SKJGO,Female,48,No,No,Yes,No,0
3071-VBYPO,Male,38,No,No,Yes,Yes,2
9560-BBZXK,Female,61,No,No,No,No,0
8402-OOOHJ,Female,53,No,No,No,No,0
9445-ZUEQE,Male,33,No,No,Yes,Yes,1
1091-SOZGA,Female,27,Yes,No,Yes,No,0
2928-HLDBA,Female,31,No,No,No,No,0
6497-TILVL,Female,20,Yes,No,Yes,Yes,2
7219-TLZHO,Female,27,Yes,No,Yes,Yes,1
4622-YNKIJ,Male,59,No,No,No,No,0
6734-PSBAW,Male,46,No,No,Yes,No,0
3930-ZGWVE,Male,45,No,No,No,No,0
2876-GZYZC,Female,49,No,No,No,No,0
8587-XYZSF,Male,60,No,No,No,No,0
7799-LGRDP,Female,42,No,No,No,No,0
7850-VWJUU,Female,37,No,No,No,No,0
3774-VBNXY,Female,23,Yes,No,Yes,No,0
6217-KDYWC,Male,58,No,No,No,No,0
1095-WGNGG,Female,35,No,No,Yes,No,0
2636-SJDOU,Male,34,No,No,No,No,0
5716-EZXZN,Female,56,No,No,Yes,No,0
6837-BJYDQ,Male,42,No,No,No,No,0
3466-BYAVD,Male,50,No,No,Yes,Yes,1
3780-YVMFA,Female,33,No,No,Yes,Yes,1
1679-JRFBR,Female,27,Yes,No,Yes,No,0
9073-ZZIAY,Male,51,No,No,Yes,No,0
3077-RSNTJ,Female,29,Yes,No,Yes,Yes,3
6551-GNYDG,Female,33,No,No,Yes,Yes,1
9167-APMXZ,Female,23,Yes,No,No,No,0
2749-CTKAJ,Male,37,No,No,Yes,No,0
6371-NZYEG,Male,38,No,No,Yes,No,0
7554-NEWDD,Male,44,No,No,No,No,0
8992-VONJD,Female,63,No,No,No,Yes,1
4482-EWFMI,Female,54,No,No,No,No,0
4648-YPBTM,Male,35,No,No,No,No,0
2907-ILJBN,Female,21,Yes,No,Yes,No,0
6345-FZOQH,Male,40,No,No,Yes,No,0
5997-OPVFA,Male,39,No,No,Yes,No,0
1159-WFSGR,Female,59,No,No,Yes,Yes,2
7654-YWJUF,Male,61,No,No,Yes,No,0
6727-IOTLZ,Male,48,No,No,Yes,No,0
5918-VUKWP,Female,61,No,No,No,No,0
1744-JHKYS,Female,49,No,No,Yes,No,0
5947-SGKCL,Female,19,Yes,No,Yes,Yes,3
3712-PKXZA,Male,22,Yes,No,Yes,No,0
6582-OIVSP,Female,25,Yes,No,No,No,0
5524-KHNJP,Male,35,No,No,Yes,No,0
4827-USJHP,Male,45,No,No,No,No,0
8167-GJLRN,Male,19,Yes,No,No,No,0
0956-SYCWG,Female,61,No,No,No,No,0
8017-UVSZU,Female,62,No,No,Yes,No,0
7100-FQPRV,Male,24,Yes,No,Yes,No,0
2984-RGEYA,Female,38,No,No,Yes,No,0
9680-NIAUV,Female,42,No,No,Yes,No,0
2146-EGVDT,Male,33,No,No,Yes,No,0
2604-IJPDU,Female,32,No,No,Yes,No,0
9178-JHUVJ,Male,19,Yes,No,Yes,Yes,3
6168-YBYNP,Male,19,Yes,No,No,No,0
7255-SSFBC,Male,42,No,No,Yes,Yes,3
3645-DEYGF,Male,29,Yes,No,No,Yes,1
9323-HGFWY,Female,55,No,No,Yes,No,0
8544-GOQSH,Female,51,No,No,No,No,0
3363-DTIVD,Male,55,No,No,Yes,Yes,3
7018-WBJNK,Male,55,No,No,No,Yes,3
9142-KZXOP,Male,41,No,No,No,No,0
7674-YTAFD,Female,64,No,No,No,No,0
6348-SNFUS,Male,30,No,No,Yes,No,0
1347-KTTTA,Male,22,Yes,No,Yes,No,0
4195-NZGTA,Female,40,No,No,No,No,0
7157-SMCFK,Male,32,No,No,No,Yes,2
4709-LKHYG,Female,23,Yes,No,Yes,No,0
0699-NDKJM,Female,45,No,No,Yes,No,0
9286-BHDQG,Male,46,No,No,Yes,No,0
0230-WEQUW,Male,38,No,No,Yes,No,0
2040-LDIWQ,Male,51,No,No,Yes,No,0
6496-JDSSB,Female,24,Yes,No,No,No,0
4443-EMBNA,Female,55,No,No,Yes,No,0
5961-VUSRV,Female,53,No,No,No,No,0
6778-JFCMK,Male,28,Yes,No,No,No,0
6341-JVQGF,Female,26,Yes,No,Yes,No,0
4811-JBUVU,Male,62,No,No,No,No,0
0945-TSONX,Female,22,Yes,No,Yes,No,0
2651-ZCBXV,Male,49,No,No,No,No,0
3316-UWXUY,Male,64,No,No,No,No,0
7083-MIOPC,Female,62,No,No,No,No,0
1984-GPTEH,Female,47,No,No,No,No,0
0621-JFHOL,Female,41,No,No,No,No,0
9903-LYSAB,Male,42,No,No,Yes,No,0
9227-UAQFT,Male,40,No,No,No,No,0
7301-ABVAD,Female,37,No,No,No,No,0
6614-FHDBO,Male,49,No,No,No,No,0
7576-ASEJU,Female,38,No,No,Yes,No,0
0303-UNCIP,Male,35,No,No,No,No,0
0959-WHOKV,Male,28,Yes,No,No,No,0
4075-JFPGR,Female,27,Yes,No,Yes,No,0
3282-ZISZV,Male,56,No,No,No,No,0
3675-YDUPJ,Male,29,Yes,No,No,No,0
4111-BNXIF,Female,19,Yes,No,Yes,No,0
7017-VFHAY,Female,42,No,No,Yes,Yes,1
6655-LHBYW,Male,46,No,No,No,No,0
7605-BDWDC,Female,35,No,No,No,No,0
1950-KSVVJ,Female,57,No,No,Yes,No,0
0123-CRBRT,Female,62,No,No,Yes,No,0
6292-TOSSS,Male,64,No,No,No,No,0
7014-ZZXAW,Female,30,No,No,Yes,No,0
7633-MVPUY,Male,50,No,No,Yes,No,0
8645-KWHJO,Male,47,No,No,No,No,0
4130-MZLCC,Female,24,Yes,No,No,No,0
0314-TKOSI,Female,29,Yes,No,No,No,0
8229-MYEJZ,Female,44,No,No,No,No,0
2080-SRCDE,Female,21,Yes,No,No,Yes,1
9577-WJVCQ,Female,24,Yes,No,No,No,0
6202-DYYFX,Female,64,No,No,No,No,0
3808-HFKDE,Female,35,No,No,No,No,0
3727-OWVYD,Male,24,Yes,No,No,No,0
2294-SALNE,Male,51,No,No,Yes,No,0
1563-IWQEX,Female,43,No,No,No,No,0
8203-XJZRC,Male,44,No,No,No,No,0
6556-DBKZF,Female,38,No,No,Yes,Yes,1
2985-JUUBZ,Male,32,No,No,Yes,Yes,3
0895-LMRSF,Male,34,No,No,No,No,0
8266-VBFQL,Male,55,No,No,No,No,0
8181-YHCMF,Female,44,No,No,Yes,No,0
2240-HSJQD,Male,44,No,No,No,Yes,2
1248-DYXUB,Male,42,No,No,Yes,Yes,3
4115-BNPJY,Male,60,No,No,Yes,No,0
4091-TVOCN,Male,51,No,No,No,No,0
1098-TDVUQ,Female,34,No,No,No,No,0
7277-OZCGZ,Female,40,No,No,No,No,0
1557-EMYVT,Female,25,Yes,No,No,No,0
5027-YOCXN,Male,23,Yes,No,Yes,No,0
3973-SKMLN,Male,49,No,No,No,No,0
6745-JEFZB,Male,64,No,No,Yes,No,0
9880-TDQAC,Female,63,No,No,Yes,No,0
8705-WZCYL,Male,40,No,No,No,No,0
7102-JJVTX,Female,31,No,No,Yes,No,0
8626-PTQGE,Male,62,No,No,No,No,0
4983-CLMLV,Female,30,No,No,Yes,No,0
9385-EHGDO,Female,37,No,No,Yes,Yes,1
9498-FIMXL,Female,31,No,No,No,No,0
2379-GYFLQ,Male,31,No,No,No,No,0
2088-IEBAU,Female,63,No,No,No,No,0
7982-VCELR,Female,20,Yes,No,No,No,0
6885-PKOAM,Female,59,No,No,Yes,No,0
7520-HQWJU,Female,22,Yes,No,Yes,Yes,1
9639-BUJXT,Male,50,No,No,No,No,0
5924-SNGKP,Female,39,No,No,No,No,0
8966-SNIZF,Female,26,Yes,No,Yes,No,0
6243-OZGFH,Female,47,No,No,No,No,0
0513-RBGPE,Male,57,No,No,Yes,No,0
5160-UXJED,Male,27,Yes,No,No,No,0
8984-EYLLL,Male,29,Yes,No,Yes,No,0
9833-TGFHX,Male,62,No,No,Yes,No,0
9294-TDIPC,Male,59,No,No,No,Yes,1
5229-DTFYB,Female,64,No,No,No,No,0
0104-PPXDV,Male,61,No,No,Yes,No,0
5176-LMJXE,Female,34,No,No,No,No,0
3583-KRKMD,Male,51,No,No,No,No,0
9069-LGEUL,Male,25,Yes,No,Yes,No,0
7302-ZHMHP,Female,35,No,No,No,No,0
9571-EDEBV,Male,60,No,No,Yes,No,0
3520-FJGCV,Male,47,No,No,Yes,Yes,1
6563-VRERX,Male,63,No,No,Yes,No,0
6122-EFVKN,Male,44,No,No,No,No,0
2805-EDJPQ,Female,45,No,No,Yes,No,0
6862-CQUMB,Male,28,Yes,No,No,No,0
7156-MXBJE,Female,29,Yes,No,No,No,0
6158-HDPXZ,Male,31,No,No,No,No,0
2863-IMQDR,Female,52,No,No,No,No,0
5686-CMAWK,Male,41,No,No,No,No,0
5651-CRHKQ,Female,53,No,No,Yes,No,0
6583-SZVGP,Male,59,No,No,No,No,0
1708-PBBOA,Female,51,No,No,No,No,0
8782-LKFPK,Male,50,No,No,No,No,0
5522-JBWMO,Male,62,No,No,No,Yes,2
3597-MVHJT,Female,49,No,No,No,No,0
